"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.51","49.47","PRINCETON A","1126510","2014-02-14","2014","02","14","†","7.5","","-4.0","","1.8","","16.2","","0.0","","0.0","","5.0","","2.4","","18","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-02-15","2014","02","15","†","2.5","","-4.5","","-1.0","","19.0","","0.0","","4.0","","3.0","","11.6","","18","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-02-16","2014","02","16","†","3.5","","-5.0","","-0.8","","18.8","","0.0","","0.0","","9.0","","12.0","","21","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-02-17","2014","02","17","†","2.5","","-1.0","","0.8","","17.2","","0.0","","0.0","T","1.0","","1.4","","28","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-02-18","2014","02","18","†","-2.5","","-7.0","","-4.8","","22.8","","0.0","","0.0","","5.0","","4.2","","28","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-02-19","2014","02","19","†","4.0","","-10.0","","-3.0","","21.0","","0.0","","0.0","","0.0","T","0.0","T","31","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-02-20","2014","02","20","†","5.0","","-7.0","","-1.0","","19.0","","0.0","","0.0","","7.9","","7.9","","29","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-02-21","2014","02","21","†","0.0","","-5.5","","-2.8","","20.8","","0.0","","0.0","","0.0","T","0.0","T","34","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-02-22","2014","02","22","†","-4.0","","-11.0","","-7.5","","25.5","","0.0","","0.0","","4.0","","3.8","","30","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-02-23","2014","02","23","†","-6.0","","-7.5","","-6.8","","24.8","","0.0","","0.0","","18.0","","13.4","","33","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-02-24","2014","02","24","†","-7.0","","-9.0","","-8.0","","26.0","","0.0","","0.0","","7.0","","7.0","","50","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-02-25","2014","02","25","†","-5.5","","-16.0","","-10.8","","28.8","","0.0","","0.0","","0.0","","0.0","","53","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-02-26","2014","02","26","†","-4.0","","-19.0","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","54","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-02-27","2014","02","27","†","4.5","","-11.0","","-3.3","","21.3","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-02-28","2014","02","28","†","3.0","","-6.0","","-1.5","","19.5","","0.0","","0.0","","0.0","T","0.0","T","44","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-01","2014","03","01","†","-6.0","","-11.5","","-8.8","","26.8","","0.0","","0.0","","11.0","","8.0","","43","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-02","2014","03","02","†","-4.5","","-10.0","","-7.3","","25.3","","0.0","","0.0","","2.4","","2.4","","56","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-03","2014","03","03","†","-0.5","","-9.5","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","53","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-04","2014","03","04","†","0.5","","-8.5","","-4.0","","22.0","","0.0","","0.0","","2.4","","1.8","","50","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-05","2014","03","05","†","8.0","","-1.5","","3.3","","14.7","","0.0","","0.0","","0.0","T","0.0","T","49","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-06","2014","03","06","†","5.0","","0.5","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-07","2014","03","07","†","10.5","","0.0","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","35","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-08","2014","03","08","†","10.0","","-4.5","","2.8","","15.2","","0.0","","13.0","","0.0","","13.0","","31","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-09","2014","03","09","†","12.0","","0.5","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-10","2014","03","10","†","6.5","","-3.5","","1.5","","16.5","","0.0","","0.0","T","0.0","","0.0","T","24","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-11","2014","03","11","†","8.5","","-3.0","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-12","2014","03","12","†","12.0","","-6.5","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-13","2014","03","13","†","11.0","","-3.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-14","2014","03","14","†","9.5","","0.0","","4.8","","13.2","","0.0","","0.0","T","0.0","T","0.0","T","23","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-15","2014","03","15","†","10.5","","-1.5","","4.5","","13.5","","0.0","","0.0","T","0.0","T","0.0","T","20","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-16","2014","03","16","†","9.0","","1.5","","5.3","","12.7","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-17","2014","03","17","†","6.5","","-0.5","","3.0","","15.0","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-18","2014","03","18","†","6.5","","-6.5","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-19","2014","03","19","†","7.5","","-2.0","","2.8","","15.2","","0.0","","0.4","","0.0","T","0.8","","11","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-20","2014","03","20","†","5.5","","-2.0","","1.8","","16.2","","0.0","","0.0","","0.0","T","0.0","T","9","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-21","2014","03","21","†","6.5","","-5.5","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-22","2014","03","22","†","2.5","","-7.0","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-23","2014","03","23","†","9.0","","-4.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","3","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-24","2014","03","24","†","10.5","","-3.5","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","T","0","T","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-25","2014","03","25","†","9.5","","-2.0","","3.8","","14.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-26","2014","03","26","†","11.0","","-0.5","","5.3","","12.7","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-27","2014","03","27","†","8.5","","-0.5","","4.0","","14.0","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-28","2014","03","28","†","10.5","","-2.5","","4.0","","14.0","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-29","2014","03","29","†","13.0","","-4.0","","4.5","","13.5","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-30","2014","03","30","†","10.5","","-2.0","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-03-31","2014","03","31","†","12.5","","-4.0","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-01","2014","04","01","†","14.5","","-3.5","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-02","2014","04","02","†","11.0","","-4.5","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-03","2014","04","03","†","11.5","","-1.5","","5.0","","13.0","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-04","2014","04","04","†","10.0","","-2.0","","4.0","","14.0","","0.0","","0.0","T","0.0","T","0.0","T","0","T","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-05","2014","04","05","†","12.0","","-1.5","","5.3","","12.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-06","2014","04","06","†","13.0","","0.5","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-07","2014","04","07","†","17.5","","3.0","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-08","2014","04","08","†","16.5","","-1.5","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-09","2014","04","09","†","11.0","","0.5","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-10","2014","04","10","†","14.5","","-3.5","","5.5","","12.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-11","2014","04","11","†","12.5","","3.0","","7.8","","10.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-12","2014","04","12","†","13.0","","1.5","","7.3","","10.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-13","2014","04","13","†","17.0","","-5.5","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-14","2014","04","14","†","20.0","","-5.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-15","2014","04","15","†","12.0","","4.5","","8.3","","9.7","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-16","2014","04","16","†","10.0","","3.0","","6.5","","11.5","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-17","2014","04","17","†","14.5","","4.0","","9.3","","8.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-18","2014","04","18","†","10.0","","4.5","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-19","2014","04","19","†","13.5","","-4.5","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-20","2014","04","20","†","14.5","","0.0","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-21","2014","04","21","†","17.5","","-2.0","","7.8","","10.2","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-22","2014","04","22","†","9.5","","5.5","","7.5","","10.5","","0.0","","0.0","T","1.6","","1.6","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-23","2014","04","23","†","11.0","","-3.0","","4.0","","14.0","","0.0","","2.6","","0.0","","2.6","","0","T","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-24","2014","04","24","†","15.0","","2.5","","8.8","","9.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-25","2014","04","25","†","10.5","","-1.0","","4.8","","13.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-26","2014","04","26","†","11.5","","2.0","","6.8","","11.2","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-27","2014","04","27","†","10.5","","-2.0","","4.3","","13.7","","0.0","","0.0","T","0.0","T","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-28","2014","04","28","†","14.5","","-2.5","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-29","2014","04","29","†","20.5","","-2.0","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-04-30","2014","04","30","†","26.5","","-0.5","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-01","2014","05","01","†","29.5","","3.5","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-02","2014","05","02","†","25.0","","4.0","","14.5","","3.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-03","2014","05","03","†","15.5","","7.0","","11.3","","6.7","","0.0","","1.8","","0.0","","1.8","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-04","2014","05","04","†","12.0","","4.5","","8.3","","9.7","","0.0","","7.0","","0.0","","7.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-05","2014","05","05","†","14.0","","5.0","","9.5","","8.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-06","2014","05","06","†","14.0","","3.5","","8.8","","9.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-07","2014","05","07","†","16.5","","-1.0","","7.8","","10.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-08","2014","05","08","†","18.0","","-0.5","","8.8","","9.2","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-09","2014","05","09","†","14.0","","6.5","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-10","2014","05","10","†","12.5","","2.0","","7.3","","10.7","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-11","2014","05","11","†","19.5","","0.0","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-12","2014","05","12","†","22.0","","-1.0","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-13","2014","05","13","†","23.0","","7.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-14","2014","05","14","†","27.0","","4.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-15","2014","05","15","†","25.0","","6.5","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-16","2014","05","16","†","26.0","","8.5","","17.3","","0.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-17","2014","05","17","†","16.0","","8.0","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-18","2014","05","18","†","19.5","","2.0","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-19","2014","05","19","†","18.5","","3.5","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-20","2014","05","20","†","21.5","","2.0","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-21","2014","05","21","†","23.5","","3.5","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-22","2014","05","22","†","24.5","","5.0","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-23","2014","05","23","†","20.5","","10.0","","15.3","","2.7","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-24","2014","05","24","†","18.5","","2.5","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-25","2014","05","25","†","14.0","","3.5","","8.8","","9.2","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-26","2014","05","26","†","16.0","","3.5","","9.8","","8.2","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-27","2014","05","27","†","20.0","","-1.0","","9.5","","8.5","","0.0","","6.4","","0.0","","6.4","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-28","2014","05","28","†","10.5","","6.0","","8.3","","9.7","","0.0","","2.8","","0.0","","2.8","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-29","2014","05","29","†","15.5","","6.5","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-30","2014","05","30","†","20.0","","0.5","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-05-31","2014","05","31","†","24.0","","2.0","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.51","49.47","PRINCETON A","1126510","2014-06-01","2014","06","01","†","25.0","","6.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
